factura_id,fecha,cliente_id,provincia,canal,monto_total
10212,2024-10-21,10347,Cordoba,Online,27300
10213,2024-10-21,10857,Cordoba,Online,79800
10214,2024-10-21,12904,Cordoba,Online,89400
10215,2024-10-21,11993,Cordoba,Online,137600
10216,2024-10-21,10511,Santiago del Estero,Online,51300
10217,2024-10-21,10327,Chaco,Online,61800
10202,2024-10-20,10566,Santa Fe,Online,90300
10203,2024-10-20,10491,Cordoba,Online,98000
10204,2024-10-20,10164,Buenos Aires,Personal,187500
10205,2024-10-20,10939,Buenos Aires,Online,50900
10206,2024-10-20,10703,Santa Fe,Online,126200
10207,2024-10-20,12661,Santa Fe,Online,42100
10208,2024-10-20,11694,Buenos Aires,Online,54600
10209,2024-10-20,11074,Santa Fe,Online,40900
10210,2024-10-20,11411,Santiago del Estero,Online,134300
10199,2024-10-19,10792,Santa Fe,Online,68000
10200,2024-10-19,11499,Santa Fe,Online,23000
10201,2024-10-19,12333,Cordoba,Online,49000
10196,2024-10-18,12548,Santa Fe,Online,201000
10197,2024-10-18,10822,Buenos Aires,Online,92500
10198,2024-10-18,12183,Buenos Aires,Online,199000
10182,2024-10-17,12967,Santa Fe,Online,32000
10183,2024-10-17,12713,Buenos Aires,Online,50200
10184,2024-10-17,11761,Buenos Aires,Online,247200
10185,2024-10-17,10164,Santa Fe,Online,155200
10186,2024-10-17,12413,Buenos Aires,Online,59400
10187,2024-10-17,13367,Buenos Aires,Online,12600
10188,2024-10-17,12578,Santa Fe,Online,110300
10189,2024-10-17,13044,Cordoba,Personal,154700
10190,2024-10-17,13010,Santa Fe,Online,177300
10191,2024-10-17,12417,La Pampa,Online,134800
10192,2024-10-17,10006,Buenos Aires,Online,49700
10193,2024-10-17,11086,Santa Fe,Online,86800
10194,2024-10-17,11195,Santa Fe,Online,111500
10195,2024-10-17,12016,Santa Fe,Online,6900
10179,2024-10-16,10957,Santa Fe,Online,101500
10180,2024-10-16,12898,Cordoba,Online,39800
10181,2024-10-16,10526,Santa Fe,Online,97700
10175,2024-10-15,12385,Santa Fe,Online,106100
10176,2024-10-15,13231,Entre Rios,Online,63200
10177,2024-10-15,12569,Cordoba,Online,104400
10178,2024-10-15,12976,Cordoba,Online,101000
10173,2024-10-14,10383,Cordoba,Online,74100
10174,2024-10-14,11912,Entre Rios,Online,35300
10168,2024-10-13,12917,Santa Fe,Online,114300
10169,2024-10-13,10635,Santa Fe,Online,98800
10170,2024-10-13,11057,Santa Fe,Online,77600
10171,2024-10-13,11442,Santa Fe,Online,22500
10172,2024-10-13,10100,Entre Rios,Personal,51400
10159,2024-10-12,10634,Buenos Aires,Online,14800
10160,2024-10-12,13248,Santa Fe,Online,24600
10161,2024-10-12,11536,Santa Fe,Online,78500
10162,2024-10-12,11599,Buenos Aires,Online,112800
10163,2024-10-12,10066,Cordoba,Online,183000
10164,2024-10-12,13226,Santa Fe,Online,139100
10165,2024-10-12,12999,Buenos Aires,Online,41200
10166,2024-10-12,13110,Santa Fe,Online,144700
10167,2024-10-12,11154,Santa Fe,Online,124100
10148,2024-10-11,13443,Corrientes,Online,65300
10149,2024-10-11,10409,Buenos Aires,Online,169000
10150,2024-10-11,12120,Santa Fe,Online,27800
10151,2024-10-11,13212,Santa Fe,Online,56500
10152,2024-10-11,13145,Santa Fe,Online,57100
10153,2024-10-11,13218,Cordoba,Online,58200
10154,2024-10-11,10239,Santa Fe,Online,158400
10155,2024-10-11,10154,Santa Fe,Online,15700
10156,2024-10-11,13057,Buenos Aires,Online,147800
10157,2024-10-11,10254,Santa Fe,Personal,58200
10158,2024-10-11,12992,Buenos Aires,Online,169900
10141,2024-10-10,10565,San Luis,Online,41100
10142,2024-10-10,10550,Buenos Aires,Online,105900
10143,2024-10-10,11052,Santa Fe,Personal,78400
10144,2024-10-10,10418,Santa Fe,Online,72000
10145,2024-10-10,11732,Santa Fe,Online,39800
10146,2024-10-10,13244,La Pampa,Online,22500
10147,2024-10-10,10100,Santa Fe,Personal,81200
10134,2024-10-09,11740,Santa Fe,Online,116000
10135,2024-10-09,12664,Santa Fe,Online,90300
10136,2024-10-09,13112,Santa Fe,Online,91300
10137,2024-10-09,11622,Santa Fe,Online,117600
10138,2024-10-09,13425,Santa Fe,Personal,110600
10139,2024-10-09,12485,Santa Fe,Online,137300
10140,2024-10-09,11848,Santa Fe,Online,27800
10126,2024-10-08,13149,Santa Fe,Online,51000
10127,2024-10-08,12019,Cordoba,Online,17400
10128,2024-10-08,11790,Santa Fe,Online,31200
10129,2024-10-08,11675,San Luis,Online,93600
10130,2024-10-08,11825,Santa Fe,Personal,62300
10131,2024-10-08,12530,Santa Fe,Online,125200
10132,2024-10-08,10067,Santa Fe,Online,100200
10133,2024-10-08,12843,Santa Fe,Online,155800
10112,2024-10-07,12274,Santa Fe,Personal,56800
10113,2024-10-07,12799,San Luis,Online,189000
10114,2024-10-07,11832,Santa Fe,Online,108600
10115,2024-10-07,10432,Buenos Aires,Online,15800
10116,2024-10-07,10601,Santa Fe,Online,98900
10117,2024-10-07,11781,Santa Fe,Online,52000
10118,2024-10-07,13464,Santa Fe,Online,121700
10119,2024-10-07,11929,Chaco,Online,21000
10120,2024-10-07,12742,Santa Fe,Online,101100
10121,2024-10-07,13033,Santa Fe,Online,20700
10122,2024-10-07,11062,Santa Fe,Online,67300
10123,2024-10-07,10799,Santa Fe,Online,147700
10124,2024-10-07,10009,Cordoba,Online,45200
10125,2024-10-07,11207,Santa Fe,Online,118600
10097,2024-10-06,11415,Santa Fe,Online,23300
10098,2024-10-06,12001,Buenos Aires,Online,187600
10099,2024-10-06,12664,Santa Fe,Online,53800
10100,2024-10-06,13058,Santa Fe,Online,56100
10101,2024-10-06,10057,Cordoba,Online,70300
10102,2024-10-06,11965,Santa Fe,Online,138300
10103,2024-10-06,10209,Cordoba,Online,147700
10104,2024-10-06,12446,Cordoba,Personal,38400
10105,2024-10-06,12265,Buenos Aires,Online,106900
10106,2024-10-06,13337,Santa Fe,Online,78300
10107,2024-10-06,12139,Buenos Aires,Personal,100100
10108,2024-10-06,11869,Santa Fe,Online,73900
10109,2024-10-06,11220,Buenos Aires,Online,14400
10110,2024-10-06,11818,Buenos Aires,Online,120700
10111,2024-10-06,13084,Buenos Aires,Online,111700
10087,2024-10-05,12705,Cordoba,Online,127700
10088,2024-10-05,11296,Santa Fe,Online,130700
10089,2024-10-05,11839,Santa Fe,Online,35100
10090,2024-10-05,13118,Cordoba,Online,90000
10091,2024-10-05,13339,Santa Fe,Online,127500
10092,2024-10-05,11271,Santa Fe,Online,58500
10093,2024-10-05,12899,Santa Fe,Online,129500
10094,2024-10-05,12191,Santa Fe,Online,161100
10095,2024-10-05,11372,Cordoba,Online,37200
10096,2024-10-05,10159,Buenos Aires,Personal,95200
10076,2024-10-04,10700,Corrientes,Online,126100
10077,2024-10-04,11051,Entre Rios,Online,104900
10078,2024-10-04,13028,Santa Fe,Online,133500
10079,2024-10-04,10442,Santa Fe,Online,91700
10080,2024-10-04,10241,Buenos Aires,Online,8700
10081,2024-10-04,10474,Santa Fe,Online,14400
10082,2024-10-04,11805,Buenos Aires,Personal,141800
10083,2024-10-04,12345,Cordoba,Online,57700
10084,2024-10-04,12995,Santa Fe,Online,129300
10085,2024-10-04,10304,Corrientes,Online,54900
10086,2024-10-04,10036,Santa Fe,Online,60700
10071,2024-10-03,13419,Santa Fe,Online,117600
10072,2024-10-03,13139,Cordoba,Online,25900
10073,2024-10-03,12728,Santa Fe,Online,139300
10074,2024-10-03,13048,Santa Fe,Online,133900
10075,2024-10-03,10244,Santa Fe,Online,126800
10061,2024-10-02,12697,Santa Fe,Online,77200
10062,2024-10-02,12478,Santa Fe,Online,148200
10063,2024-10-02,12558,Santa Fe,Online,30400
10064,2024-10-02,10708,Buenos Aires,Online,126600
10065,2024-10-02,12279,Santa Fe,Personal,157900
10066,2024-10-02,10564,Santa Fe,Online,94100
10067,2024-10-02,12266,Santa Fe,Online,103300
10068,2024-10-02,11134,Cordoba,Online,36300
10069,2024-10-02,11976,Santa Fe,Online,182000
10070,2024-10-02,10215,Santa Fe,Online,102200
10056,2024-10-01,12502,Tucuman,Online,97600
10057,2024-10-01,11386,Santa Fe,Personal,112800
10058,2024-10-01,11961,Santa Fe,Online,25700
10059,2024-10-01,13241,Santa Fe,Online,18600
10060,2024-10-01,10636,Santa Fe,Online,115700
10048,2024-09-30,11788,Cordoba,Online,50900
10049,2024-09-30,10082,Cordoba,Online,55000
10050,2024-09-30,13296,Buenos Aires,Online,7600
10051,2024-09-30,12634,La Pampa,Online,27800
10052,2024-09-30,10272,Santa Fe,Online,104800
10053,2024-09-30,12032,Cordoba,Online,62300
10054,2024-09-30,12413,Buenos Aires,Online,107000
10055,2024-09-30,10116,Buenos Aires,Online,184300
10036,2024-09-29,11689,Santa Fe,Online,141900
10037,2024-09-29,12465,Chaco,Online,122300
10038,2024-09-29,13240,Santa Fe,Online,56100
10039,2024-09-29,12189,Santa Fe,Online,171000
10040,2024-09-29,10037,Santiago del Estero,Online,92200
10041,2024-09-29,11207,Santa Fe,Online,43200
10042,2024-09-29,12804,Santa Fe,Online,67300
10043,2024-09-29,10173,Santa Fe,Online,77000
10044,2024-09-29,12657,Santa Fe,Online,47000
10045,2024-09-29,13003,Buenos Aires,Online,55800
10046,2024-09-29,10940,Santa Fe,Online,151800
10047,2024-09-29,11628,Santa Fe,Online,57400
10026,2024-09-28,10074,Cordoba,Online,93000
10027,2024-09-28,13481,Santa Fe,Online,17400
10028,2024-09-28,10408,Santa Fe,Online,86300
10029,2024-09-28,12836,Buenos Aires,Online,48800
10030,2024-09-28,11280,Santa Fe,Online,5500
10031,2024-09-28,10371,Santa Fe,Online,138700
10032,2024-09-28,12175,Buenos Aires,Online,143500
10033,2024-09-28,10031,Santa Fe,Online,157500
10034,2024-09-28,10334,Cordoba,Online,20700
10035,2024-09-28,12448,Cordoba,Online,108000
10013,2024-09-27,11249,Cordoba,Personal,33600
10014,2024-09-27,11626,Santa Fe,Online,42400
10015,2024-09-27,12625,Santa Fe,Online,89100
10016,2024-09-27,13387,Santa Fe,Online,103500
10017,2024-09-27,10380,Santa Fe,Online,82700
10018,2024-09-27,13256,Buenos Aires,Online,38300
10019,2024-09-27,11532,Cordoba,Online,128100
10020,2024-09-27,10421,Buenos Aires,Online,182400
10021,2024-09-27,11037,Santa Fe,Online,145700
10022,2024-09-27,11896,Santa Fe,Personal,108100
10023,2024-09-27,12296,Santa Fe,Online,12600
10024,2024-09-27,10234,Cordoba,Personal,77600
10025,2024-09-27,10433,Santa Fe,Online,68400
10003,2024-09-26,11525,Cordoba,Online,50400
10004,2024-09-26,10101,Santa Fe,Personal,159700
10005,2024-09-26,10894,Buenos Aires,Online,119900
10006,2024-09-26,10702,Santa Fe,Online,44200
10007,2024-09-26,11006,Cordoba,Online,101000
10008,2024-09-26,13066,Santa Fe,Online,100300
10009,2024-09-26,11801,Corrientes,Online,139800
10010,2024-09-26,12543,Cordoba,Online,62900
10011,2024-09-26,10640,Santa Fe,Online,178500
10012,2024-09-26,13041,Santa Fe,Online,95100
9994,2024-09-25,11761,Buenos Aires,Online,58200
9995,2024-09-25,11413,Santa Fe,Online,41900
9996,2024-09-25,10996,Santa Fe,Online,46000
9997,2024-09-25,11004,Cordoba,Online,64400
9998,2024-09-25,13394,Cordoba,Online,50900
9999,2024-09-25,13236,Santa Fe,Personal,197300
10000,2024-09-25,12065,Santa Fe,Online,21800
10001,2024-09-25,11596,Buenos Aires,Online,113800
10002,2024-09-25,12107,Cordoba,Online,76300
9990,2024-09-24,12456,Santiago del Estero,Online,33500
9991,2024-09-24,10187,Cordoba,Online,123000
9992,2024-09-24,10713,Cordoba,Online,12400
9993,2024-09-24,11114,Santa Fe,Online,122800
9983,2024-09-23,10753,Buenos Aires,Online,30000
9984,2024-09-23,11924,Tucuman,Online,163500
9985,2024-09-23,12057,Santa Fe,Online,27800
9986,2024-09-23,11975,Santa Fe,Online,68900
9987,2024-09-23,11975,Santa Fe,Online,162900
9988,2024-09-23,12572,Buenos Aires,Online,185800
9989,2024-09-23,10364,Buenos Aires,Online,32300
9974,2024-09-22,12273,Cordoba,Online,38800
9975,2024-09-22,12601,Buenos Aires,Online,12600
9976,2024-09-22,10719,Santa Fe,Online,111200
9977,2024-09-22,11390,Santa Fe,Online,107400
9978,2024-09-22,12653,Cordoba,Online,5800
9979,2024-09-22,11165,Santa Fe,Online,32200
9980,2024-09-22,10068,Santa Fe,Online,122900
9981,2024-09-22,11567,Buenos Aires,Online,23300
9982,2024-09-22,13055,Santa Fe,Online,14900
9969,2024-09-21,12082,Santa Fe,Online,80300
9970,2024-09-21,11719,Santa Fe,Online,59300
9971,2024-09-21,13267,Santa Fe,Online,89200
9972,2024-09-21,12031,Santa Fe,Personal,165400
9973,2024-09-21,12338,Buenos Aires,Online,28800
9955,2024-09-20,10132,Santa Fe,Personal,53900
9956,2024-09-20,11417,Cordoba,Online,75400
9957,2024-09-20,13168,Buenos Aires,Online,29600
9958,2024-09-20,12696,Cordoba,Online,16500
9959,2024-09-20,11637,Santa Fe,Online,92500
9960,2024-09-20,10050,Cordoba,Online,21000
9961,2024-09-20,11077,Santa Fe,Online,210200
9962,2024-09-20,12327,Santa Fe,Online,140000
9963,2024-09-20,10896,Santa Fe,Online,42000
9964,2024-09-20,11651,Buenos Aires,Online,14800
9965,2024-09-20,10047,Cordoba,Online,33400
9966,2024-09-20,10770,Santa Fe,Online,51600
9967,2024-09-20,10778,Corrientes,Online,72100
9968,2024-09-20,13110,Santa Fe,Online,34600
9947,2024-09-19,12595,Santa Fe,Online,159700
9948,2024-09-19,10230,Buenos Aires,Online,14400
9949,2024-09-19,10051,Santa Fe,Online,156100
9950,2024-09-19,10842,Santa Fe,Online,137500
9951,2024-09-19,11503,Santa Fe,Online,113100
9952,2024-09-19,11440,Santa Fe,Online,202800
9953,2024-09-19,10965,Corrientes,Online,71000
9954,2024-09-19,13340,Santa Fe,Online,64200
9941,2024-09-18,11806,Santa Fe,Online,47900
9942,2024-09-18,11800,Santa Fe,Online,60900
9943,2024-09-18,12244,Cordoba,Online,113800
9944,2024-09-18,13244,La Pampa,Online,77600
9945,2024-09-18,13224,Santa Fe,Online,65100
9946,2024-09-18,10519,Cordoba,Online,55400
9926,2024-09-17,11047,Santa Fe,Online,77400
9927,2024-09-17,12190,Santa Fe,Online,103700
9928,2024-09-17,13436,Santa Fe,Online,113500
9929,2024-09-17,10864,Santa Fe,Online,25800
9930,2024-09-17,10808,Santa Fe,Online,59200
9931,2024-09-17,10876,Santa Fe,Online,15500
9932,2024-09-17,11134,Cordoba,Online,17600
9933,2024-09-17,13235,Santa Fe,Online,70600
9934,2024-09-17,10408,Santa Fe,Online,92800
9935,2024-09-17,13412,Buenos Aires,Online,93300
9936,2024-09-17,11790,Santa Fe,Online,113100
9937,2024-09-17,11041,Cordoba,Online,65000
9938,2024-09-17,13217,Santa Fe,Online,46000
9939,2024-09-17,10414,Santa Fe,Online,87100
9940,2024-09-17,11177,Santa Fe,Online,66900
9922,2024-09-16,12450,Santa Fe,Online,119200
9923,2024-09-16,11380,Cordoba,Online,21100
9924,2024-09-16,11931,Chaco,Online,61000
9925,2024-09-16,12108,Buenos Aires,Online,148000
9915,2024-09-15,13313,Buenos Aires,Online,129700
9916,2024-09-15,11352,Santa Fe,Online,195800
9917,2024-09-15,13346,Cordoba,Online,52700
9918,2024-09-15,11097,Cordoba,Online,60600
9919,2024-09-15,11223,Santa Fe,Online,116300
9920,2024-09-15,12259,Santa Fe,Online,208500
9921,2024-09-15,10640,Santa Fe,Online,180100
9911,2024-09-14,10664,Santa Fe,Online,98900
9912,2024-09-14,13189,Santa Fe,Online,30100
9913,2024-09-14,13274,Santa Fe,Online,134000
9914,2024-09-14,11561,Santa Fe,Online,122900
9900,2024-09-13,10895,Cordoba,Online,118300
9901,2024-09-13,11065,Santa Fe,Online,143300
9902,2024-09-13,12117,La Pampa,Online,99600
9903,2024-09-13,13417,Santa Fe,Online,17900
9904,2024-09-13,11223,Santa Fe,Online,54600
9905,2024-09-13,11214,Santa Fe,Online,61600
9906,2024-09-13,11187,Cordoba,Online,15800
9907,2024-09-13,12452,Santa Fe,Personal,95400
9908,2024-09-13,11274,Cordoba,Online,60800
9909,2024-09-13,11002,Santa Fe,Personal,140500
9910,2024-09-13,10243,Santa Fe,Online,94300
9896,2024-09-12,11594,Santa Fe,Online,21200
9897,2024-09-12,10266,Santa Fe,Online,59200
9898,2024-09-12,10288,Cordoba,Personal,74100
9899,2024-09-12,10969,Santa Fe,Online,202800
9891,2024-09-11,10308,Santa Fe,Online,149500
9892,2024-09-11,10903,Santa Fe,Online,21300
9893,2024-09-11,11290,Santa Fe,Online,171900
9894,2024-09-11,11032,Santa Fe,Online,39000
9895,2024-09-11,10688,Chaco,Personal,120600
9886,2024-09-10,13349,Cordoba,Online,150600
9887,2024-09-10,12911,Cordoba,Online,20400
9888,2024-09-10,13383,Santa Fe,Online,131100
9889,2024-09-10,12190,Santa Fe,Online,8700
9890,2024-09-10,12262,Santa Fe,Online,31200
9884,2024-09-09,11524,Santa Fe,Online,17600
9885,2024-09-09,13370,Buenos Aires,Online,27200
9871,2024-09-08,11154,Santa Fe,Online,98300
9872,2024-09-08,13042,Santa Fe,Online,103900
9873,2024-09-08,10617,Santa Fe,Personal,137700
9874,2024-09-08,12054,Cordoba,Online,47400
9875,2024-09-08,12516,Buenos Aires,Online,137400
9876,2024-09-08,12830,Tucuman,Online,160500
9877,2024-09-08,10660,Santa Fe,Online,133800
9878,2024-09-08,11897,Santa Fe,Online,134800
9879,2024-09-08,11152,Santa Fe,Online,89100
9880,2024-09-08,10094,San Luis,Online,95200
9881,2024-09-08,12424,Buenos Aires,Online,10300
9882,2024-09-08,12295,Buenos Aires,Online,144100
9883,2024-09-08,11894,Cordoba,Online,49100
9861,2024-09-07,10499,San Luis,Online,76000
9862,2024-09-07,11206,Cordoba,Online,41700
9863,2024-09-07,12160,Santa Fe,Online,52400
9864,2024-09-07,13327,Santiago del Estero,Online,150000
9865,2024-09-07,11431,Santa Fe,Online,129700
9866,2024-09-07,12556,Santa Fe,Online,88200
9867,2024-09-07,13306,Cordoba,Online,45300
9868,2024-09-07,10236,Santa Fe,Online,117000
9869,2024-09-07,12712,Cordoba,Online,32000
9870,2024-09-07,10701,Cordoba,Online,81000
9847,2024-09-06,12008,Santa Fe,Online,156100
9848,2024-09-06,11331,Santa Fe,Personal,54900
9849,2024-09-06,10794,Santa Fe,Online,79000
9850,2024-09-06,12702,Buenos Aires,Online,120200
9851,2024-09-06,10033,Santa Fe,Online,43200
9852,2024-09-06,10172,Santa Fe,Online,44700
9853,2024-09-06,13086,Cordoba,Online,15800
9854,2024-09-06,10867,Cordoba,Online,204000
9855,2024-09-06,12287,Cordoba,Online,10300
9856,2024-09-06,13260,Corrientes,Online,22200
9857,2024-09-06,10571,Cordoba,Online,45000
9858,2024-09-06,12820,Santa Fe,Online,51200
9859,2024-09-06,12226,Santa Fe,Online,24600
9860,2024-09-06,11175,Cordoba,Online,122100
9844,2024-09-05,11366,Cordoba,Online,92500
9845,2024-09-05,10605,Santa Fe,Online,54900
9846,2024-09-05,10293,Cordoba,Online,180900
9830,2024-09-04,13179,Santa Fe,Online,83500
9831,2024-09-04,12042,Buenos Aires,Online,35800
9832,2024-09-04,11151,Santa Fe,Online,81600
9833,2024-09-04,11477,Santa Fe,Online,97100
9834,2024-09-04,10398,Entre Rios,Online,53000
9835,2024-09-04,11159,Santa Fe,Online,109300
9836,2024-09-04,10678,Santa Fe,Online,170900
9837,2024-09-04,12825,Santa Fe,Online,170000
9838,2024-09-04,12572,Buenos Aires,Online,82800
9839,2024-09-04,11994,Buenos Aires,Online,68500
9840,2024-09-04,11195,Santa Fe,Online,142400
9841,2024-09-04,10515,Buenos Aires,Online,16200
9842,2024-09-04,13295,Cordoba,Online,191600
9843,2024-09-04,11841,Cordoba,Online,48200
9821,2024-09-03,13062,Santa Fe,Online,159000
9822,2024-09-03,11167,Santa Fe,Online,69300
9823,2024-09-03,12845,Entre Rios,Online,54600
9824,2024-09-03,11768,Cordoba,Online,117500
9825,2024-09-03,13448,Santa Fe,Online,48400
9826,2024-09-03,11897,Santa Fe,Online,6900
9827,2024-09-03,11452,Santa Fe,Online,107300
9828,2024-09-03,10342,San Luis,Online,28300
9829,2024-09-03,10444,Santa Fe,Online,155800
9814,2024-09-02,11192,Santa Fe,Online,84500
9815,2024-09-02,10068,Santa Fe,Online,63700
9816,2024-09-02,10962,Cordoba,Online,69000
9817,2024-09-02,10055,Entre Rios,Online,64400
9818,2024-09-02,11097,Santa Fe,Personal,52300
9819,2024-09-02,13375,Santa Fe,Online,12100
9820,2024-09-02,13064,Buenos Aires,Online,121000
9811,2024-09-01,10604,Santa Fe,Online,95000
9812,2024-09-01,13480,Santa Fe,Online,113600
9813,2024-09-01,11814,Santa Fe,Online,65200
9809,2024-08-31,10763,Santa Fe,Online,27800
9810,2024-08-31,13004,Corrientes,Online,104800
9794,2024-08-30,11199,Santa Fe,Online,93600
9795,2024-08-30,13149,Santa Fe,Online,27800
9796,2024-08-30,10608,Cordoba,Online,58400
9797,2024-08-30,11307,Santa Fe,Online,100400
9798,2024-08-30,12592,Santa Fe,Online,201200
9799,2024-08-30,11444,Santa Fe,Online,99900
9800,2024-08-30,11994,Buenos Aires,Online,70300
9801,2024-08-30,10710,Santa Fe,Online,50400
9802,2024-08-30,13462,Santa Fe,Online,23400
9803,2024-08-30,10110,Buenos Aires,Online,113600
9804,2024-08-30,11693,Buenos Aires,Personal,88400
9805,2024-08-30,12238,Santa Fe,Online,112200
9806,2024-08-30,12162,Santa Fe,Online,12600
9807,2024-08-30,12841,Santa Fe,Online,79900
9808,2024-08-30,10037,Santiago del Estero,Online,173300
9787,2024-08-29,11303,Buenos Aires,Online,109400
9788,2024-08-29,12353,Santa Fe,Personal,17900
9789,2024-08-29,11143,Santa Fe,Online,118100
9790,2024-08-29,11506,Cordoba,Online,133800
9791,2024-08-29,10398,Entre Rios,Online,109700
9792,2024-08-29,10763,Santa Fe,Online,58500
9793,2024-08-29,13385,Santa Fe,Online,143000
9780,2024-08-28,11635,Santa Fe,Online,171800
9781,2024-08-28,11300,Cordoba,Online,81900
9782,2024-08-28,12086,Buenos Aires,Online,8100
9783,2024-08-28,10643,Santa Fe,Online,15700
9784,2024-08-28,10139,Santa Fe,Personal,31100
9785,2024-08-28,11999,Santa Fe,Online,65600
9786,2024-08-28,10938,La Pampa,Online,138100
9778,2024-08-27,11880,Santa Fe,Online,63400
9779,2024-08-27,13341,Santa Fe,Personal,156000
9771,2024-08-26,12036,Santa Fe,Online,88100
9772,2024-08-26,11100,Santa Fe,Online,85600
9773,2024-08-26,12800,Cordoba,Online,54200
9774,2024-08-26,11547,Santa Fe,Online,156000
9775,2024-08-26,12448,Cordoba,Online,118900
9776,2024-08-26,12263,Santa Fe,Personal,88900
