factura_id,cliente_id,cantidad,monto_pesos,producto_id,fecha
10564,10079,1,8100,44010,2024-12-05
10564,10079,1,6800,45013,2024-12-05
10565,10842,3,20700,31007,2024-12-05
10565,10842,2,24200,34007,2024-12-05
10565,10842,2,31600,2012,2024-12-05
10566,11373,2,13600,45013,2024-12-05
10566,11373,1,15700,16006,2024-12-05
10566,11373,1,23300,42008,2024-12-05
10566,11373,1,15700,16011,2024-12-05
10567,12722,3,93600,43014,2024-12-05
10567,12722,2,39000,13010,2024-12-05
10567,12722,2,31400,16014,2024-12-05
10567,12722,1,18600,39009,2024-12-05
10567,12722,1,9700,3007,2024-12-05
10568,10326,2,25200,20002,2024-12-05
10568,10326,1,8800,11002,2024-12-05
10568,10326,1,18200,17011,2024-12-05
10568,10326,1,23300,42008,2024-12-05
10568,10326,1,18200,17004,2024-12-05
10568,10326,2,16400,12006,2024-12-05
10569,12811,1,17900,27004,2024-12-05
10569,12811,1,8100,44011,2024-12-05
10569,12811,2,17400,35006,2024-12-05
10569,12811,1,18600,39001,2024-12-05
10569,12811,1,23300,42003,2024-12-05
10547,13370,2,62400,43014,2024-12-04
10547,13370,1,6900,31008,2024-12-04
10547,13370,1,27800,6009,2024-12-04
10547,13370,1,14800,1005,2024-12-04
10547,13370,1,6300,37003,2024-12-04
10547,13370,2,35800,27006,2024-12-04
10548,13152,1,27800,6012,2024-12-04
10549,12991,1,23300,42001,2024-12-04
10550,11024,1,31200,43013,2024-12-04
10550,11024,2,32400,47008,2024-12-04
10550,11024,3,47100,16014,2024-12-04
10550,11024,1,14900,40005,2024-12-04
10551,11019,1,21000,26012,2024-12-04
10551,11019,1,16100,28013,2024-12-04
10552,10084,1,19900,38014,2024-12-04
10552,10084,1,17400,7009,2024-12-04
10552,10084,1,8800,11007,2024-12-04
10552,10084,1,17400,7004,2024-12-04
10553,10881,1,18200,17004,2024-12-04
10553,10881,1,9700,3007,2024-12-04
10553,10881,1,19900,38014,2024-12-04
10554,12737,3,43200,21008,2024-12-04
10554,12737,1,15800,46009,2024-12-04
10554,12737,1,29800,15014,2024-12-04
10536,13342,2,20600,23005,2024-12-03
10536,13342,1,19900,38015,2024-12-03
10536,13342,2,32400,47015,2024-12-03
10537,12896,2,16200,44009,2024-12-03
10537,12896,1,29800,15007,2024-12-03
10537,12896,2,42000,26012,2024-12-03
10537,12896,1,8800,11015,2024-12-03
10538,10917,1,23300,42008,2024-12-03
10538,10917,1,8100,44014,2024-12-03
10538,10917,3,36300,34007,2024-12-03
10538,10917,2,14800,29007,2024-12-03
10538,10917,1,8100,44005,2024-12-03
10538,10917,2,39800,38014,2024-12-03
10539,12911,2,31600,46013,2024-12-03
10539,12911,2,59600,15009,2024-12-03
10540,13252,1,8100,44005,2024-12-03
10540,13252,2,55600,6009,2024-12-03
10540,13252,3,63300,18005,2024-12-03
10540,13252,1,14800,1001,2024-12-03
10540,13252,1,5500,36001,2024-12-03
10541,10054,3,48600,47008,2024-12-03
10541,10054,1,28700,5009,2024-12-03
10541,10054,2,45000,25007,2024-12-03
10541,10054,1,22500,25012,2024-12-03
10541,10054,2,42000,26011,2024-12-03
10542,13233,2,11600,10003,2024-12-03
10542,13233,2,46600,42001,2024-12-03
10542,13233,1,6900,31012,2024-12-03
10542,13233,2,20600,23005,2024-12-03
10543,12231,1,12100,34010,2024-12-03
10544,10516,3,54600,17012,2024-12-03
10544,10516,3,44400,1011,2024-12-03
10544,10516,1,18200,17001,2024-12-03
10544,10516,1,21000,26015,2024-12-03
10545,10688,2,19400,3010,2024-12-03
10545,10688,1,24600,24003,2024-12-03
10546,10577,1,23300,42012,2024-12-03
10546,10577,1,12600,20014,2024-12-03
10524,12318,1,22500,25007,2024-12-02
10524,12318,3,43200,21006,2024-12-02
10524,12318,2,39800,38002,2024-12-02
10524,12318,2,59600,15002,2024-12-02
10525,11565,1,18600,39001,2024-12-02
10526,11767,1,5800,10005,2024-12-02
10526,11767,1,17400,7007,2024-12-02
10526,11767,2,55600,6001,2024-12-02
10527,11683,2,13800,31007,2024-12-02
10527,11683,1,24600,24003,2024-12-02
10527,11683,2,39800,38015,2024-12-02
10527,11683,1,16200,47010,2024-12-02
10527,11683,2,62400,43003,2024-12-02
10527,11683,1,19400,49014,2024-12-02
10528,11667,3,26100,35004,2024-12-02
10529,10453,2,57400,5009,2024-12-02
10529,10453,1,21100,18005,2024-12-02
10529,10453,1,18200,17012,2024-12-02
10530,10609,1,17900,27001,2024-12-02
10530,10609,2,36400,17012,2024-12-02
10530,10609,2,16200,44011,2024-12-02
10530,10609,2,39600,8013,2024-12-02
10531,12014,1,17900,27015,2024-12-02
10531,12014,1,16200,47015,2024-12-02
10531,12014,1,17400,7010,2024-12-02
10531,12014,1,19900,38010,2024-12-02
10532,11683,1,22500,25008,2024-12-02
10532,11683,1,22500,25003,2024-12-02
10532,11683,2,42400,4002,2024-12-02
10532,11683,2,39000,13005,2024-12-02
10532,11683,1,28700,5004,2024-12-02
10533,11121,2,47600,32003,2024-12-02
10533,11121,1,6800,45006,2024-12-02
10533,11121,1,18200,17011,2024-12-02
10533,11121,1,14900,40002,2024-12-02
10533,11121,1,6900,31007,2024-12-02
10533,11121,3,48600,47008,2024-12-02
10534,10620,1,14800,1011,2024-12-02
10534,10620,1,10300,23011,2024-12-02
10534,10620,1,22500,25003,2024-12-02
10534,10620,1,6800,45006,2024-12-02
10534,10620,2,28800,21011,2024-12-02
10534,10620,2,31400,16010,2024-12-02
10535,12774,1,6300,37003,2024-12-02
10535,12774,1,27800,6001,2024-12-02
10535,12774,1,8700,35009,2024-12-02
10535,12774,2,31600,46013,2024-12-02
10513,10182,1,8100,44009,2024-12-01
10514,12510,2,19400,3007,2024-12-01
10515,13149,1,23300,42003,2024-12-01
10515,13149,3,52200,7004,2024-12-01
10516,11662,2,11600,10005,2024-12-01
10516,11662,1,5800,10004,2024-12-01
10516,11662,2,39800,38012,2024-12-01
10516,11662,1,31200,43013,2024-12-01
10516,11662,1,6900,31006,2024-12-01
10516,11662,1,23300,42001,2024-12-01
10517,13489,2,13800,31007,2024-12-01
10517,13489,3,18600,9007,2024-12-01
10518,11024,3,24300,44005,2024-12-01
10519,13357,2,29600,1002,2024-12-01
10519,13357,1,6900,31008,2024-12-01
10519,13357,3,16500,36001,2024-12-01
10519,13357,1,14900,40009,2024-12-01
10520,12568,1,5500,36015,2024-12-01
10520,12568,1,6300,37003,2024-12-01
10521,13263,2,25200,20002,2024-12-01
10522,11149,1,29800,15009,2024-12-01
10522,11149,3,73800,24014,2024-12-01
10522,11149,1,16100,28013,2024-12-01
10522,11149,1,9700,3009,2024-12-01
10523,10736,1,8800,11007,2024-12-01
10523,10736,1,31200,43013,2024-12-01
10523,10736,1,18600,39001,2024-12-01
10523,10736,2,19400,3007,2024-12-01
10523,10736,2,16200,44004,2024-12-01
10523,10736,1,17400,7008,2024-12-01
10507,10835,1,7400,29002,2024-11-30
10508,12371,1,31200,43009,2024-11-30
10508,12371,1,5800,10004,2024-11-30
10508,12371,2,13800,31004,2024-11-30
10508,12371,1,21100,18013,2024-11-30
10508,12371,3,24300,44004,2024-11-30
10508,12371,2,31600,2012,2024-11-30
10509,11768,1,17300,22006,2024-11-30
10509,11768,2,46600,42001,2024-11-30
10509,11768,3,44700,40006,2024-11-30
10509,11768,1,19400,49013,2024-11-30
10509,11768,2,62400,43014,2024-11-30
10509,11768,2,24200,34010,2024-11-30
10510,10830,2,62400,43002,2024-11-30
10510,10830,2,49200,24011,2024-11-30
10511,11727,2,62400,43013,2024-11-30
10511,11727,1,15800,46013,2024-11-30
10511,11727,1,16200,47008,2024-11-30
10511,11727,2,28800,21011,2024-11-30
10511,11727,1,15800,46009,2024-11-30
10511,11727,3,44700,40012,2024-11-30
10512,12803,1,6900,31011,2024-11-30
10512,12803,2,16200,44014,2024-11-30
10512,12803,2,37200,39009,2024-11-30
10512,12803,3,44700,40005,2024-11-30
10512,12803,2,11000,36015,2024-11-30
10512,12803,1,23300,42003,2024-11-30
10499,10849,2,62400,43014,2024-11-29
10499,10849,1,31200,43013,2024-11-29
10499,10849,2,37200,39005,2024-11-29
10499,10849,1,18200,17004,2024-11-29
10500,13332,1,15700,16005,2024-11-29
10500,13332,2,13800,31008,2024-11-29
10500,13332,1,15800,46009,2024-11-29
10500,13332,1,14900,40002,2024-11-29
10500,13332,3,48600,47001,2024-11-29
10501,10375,1,5500,36002,2024-11-29
10501,10375,3,67500,25007,2024-11-29
10502,11637,1,26500,33012,2024-11-29
10502,11637,1,9700,3009,2024-11-29
10502,11637,1,9700,3002,2024-11-29
10502,11637,1,6900,31012,2024-11-29
10503,10497,1,17400,7005,2024-11-29
10503,10497,2,39000,13005,2024-11-29
10503,10497,1,12100,34012,2024-11-29
10503,10497,1,21000,26015,2024-11-29
10503,10497,1,18600,39005,2024-11-29
10504,10595,1,23300,42003,2024-11-29
10504,10595,1,19900,38007,2024-11-29
10505,10791,1,9700,3007,2024-11-29
10505,10791,2,15200,30015,2024-11-29
10505,10791,2,13600,45006,2024-11-29
10505,10791,2,29600,1012,2024-11-29
10506,11394,1,6800,45013,2024-11-29
10506,11394,1,31200,43013,2024-11-29
10506,11394,1,12600,20002,2024-11-29
10506,11394,2,25200,20014,2024-11-29
10506,11394,3,51900,22006,2024-11-29
10489,10071,1,29800,15014,2024-11-28
10490,11490,1,6300,37011,2024-11-28
10490,11490,1,6300,37003,2024-11-28
10490,11490,2,59600,15014,2024-11-28
10490,11490,1,26500,33012,2024-11-28
10490,11490,2,16200,44011,2024-11-28
10491,13387,2,45000,25004,2024-11-28
10491,13387,2,38800,49013,2024-11-28
10491,13387,2,39000,13010,2024-11-28
10491,13387,1,8100,44004,2024-11-28
10492,11271,2,49200,24002,2024-11-28
10492,11271,1,22500,25004,2024-11-28
10492,11271,1,14400,21005,2024-11-28
10492,11271,2,29600,1005,2024-11-28
10492,11271,3,47400,46013,2024-11-28
10493,12671,1,15700,16011,2024-11-28
10493,12671,1,7400,29005,2024-11-28
10493,12671,1,10900,41005,2024-11-28
10493,12671,1,23800,32003,2024-11-28
10493,12671,1,14800,1001,2024-11-28
10493,12671,3,51900,22015,2024-11-28
10494,12029,1,7400,29002,2024-11-28
10495,13046,1,12600,20002,2024-11-28
10495,13046,2,42200,18013,2024-11-28
10495,13046,1,17900,27011,2024-11-28
10495,13046,1,8700,35003,2024-11-28
10496,11261,2,39000,13013,2024-11-28
10496,11261,1,10300,23005,2024-11-28
10496,11261,2,53000,33012,2024-11-28
10496,11261,1,24600,24010,2024-11-28
10497,12688,1,8100,44010,2024-11-28
10497,12688,1,12100,34010,2024-11-28
10497,12688,1,31200,43009,2024-11-28
10498,11119,1,19900,38010,2024-11-28
10498,11119,2,39800,38015,2024-11-28
10487,10825,2,16200,44004,2024-11-27
10487,10825,3,32700,41005,2024-11-27
10487,10825,3,58200,49015,2024-11-27
10487,10825,3,26400,11002,2024-11-27
10487,10825,2,34600,22006,2024-11-27
10488,12200,3,93600,43013,2024-11-27
10488,12200,1,6800,45006,2024-11-27
10482,13085,2,32400,47006,2024-11-26
10482,13085,1,24600,24015,2024-11-26
10482,13085,1,15700,16010,2024-11-26
10483,12540,2,55600,6011,2024-11-26
10483,12540,2,29800,40005,2024-11-26
10483,12540,2,28800,21011,2024-11-26
10483,12540,1,17400,7009,2024-11-26
10484,10315,1,8100,44005,2024-11-26
10484,10315,1,21000,26012,2024-11-26
10484,10315,2,62400,43002,2024-11-26
10484,10315,1,24600,24011,2024-11-26
10485,12289,2,16400,12006,2024-11-26
10485,12289,1,12100,34005,2024-11-26
10486,11162,1,21200,4002,2024-11-26
10486,11162,1,24600,24002,2024-11-26
10486,11162,1,19500,13013,2024-11-26
10467,12194,1,27800,6009,2024-11-25
10467,12194,1,19400,49014,2024-11-25
10468,10392,1,15800,46013,2024-11-25
10468,10392,2,46600,42001,2024-11-25
10468,10392,1,22500,25012,2024-11-25
10468,10392,3,59400,8013,2024-11-25
10468,10392,1,10300,23011,2024-11-25
10469,10480,1,8100,44011,2024-11-25
10470,13181,2,36400,17001,2024-11-25
10470,13181,2,14800,29005,2024-11-25
10470,13181,3,69900,42001,2024-11-25
10471,11567,1,17400,7004,2024-11-25
10471,11567,2,31600,2012,2024-11-25
10471,11567,1,17300,22015,2024-11-25
10471,11567,1,21000,26011,2024-11-25
10471,11567,2,13600,45006,2024-11-25
10471,11567,1,21000,26012,2024-11-25
10472,11454,1,27800,6001,2024-11-25
10472,11454,2,29600,1012,2024-11-25
10473,11741,1,19900,38002,2024-11-25
10473,11741,2,22400,19014,2024-11-25
10473,11741,1,18200,17001,2024-11-25
10474,10735,1,17900,27011,2024-11-25
10474,10735,3,26100,35009,2024-11-25
10475,10259,1,24600,24010,2024-11-25
10475,10259,1,6300,37003,2024-11-25
10475,10259,1,12100,34007,2024-11-25
10475,10259,1,31200,43009,2024-11-25
10475,10259,2,22400,19014,2024-11-25
10475,10259,2,36400,17011,2024-11-25
10476,10805,2,37200,39009,2024-11-25
10476,10805,2,42200,18013,2024-11-25
10476,10805,1,21000,26012,2024-11-25
10477,10162,1,22500,25012,2024-11-25
10477,10162,2,31600,2002,2024-11-25
10477,10162,1,14800,1001,2024-11-25
10477,10162,1,14800,1004,2024-11-25
10477,10162,2,29600,1005,2024-11-25
10477,10162,1,29800,15014,2024-11-25
10478,10279,3,93600,43009,2024-11-25
10478,10279,1,14900,40002,2024-11-25
10478,10279,1,21100,18013,2024-11-25
10478,10279,1,23800,32003,2024-11-25
10479,10156,3,16500,36001,2024-11-25
10479,10156,3,36300,34013,2024-11-25
10479,10156,2,35800,27004,2024-11-25
10480,12814,1,8700,35006,2024-11-25
10480,12814,1,15800,46013,2024-11-25
10480,12814,2,39000,13005,2024-11-25
10480,12814,1,17900,27011,2024-11-25
10481,12136,3,36300,34005,2024-11-25
10481,12136,1,12600,20002,2024-11-25
10481,12136,1,16200,47015,2024-11-25
10481,12136,1,5800,10003,2024-11-25
10481,12136,2,35800,27011,2024-11-25
10481,12136,2,31400,16005,2024-11-25
10457,13012,1,16200,47001,2024-11-24
10457,13012,1,31200,43002,2024-11-24
10457,13012,1,14400,21008,2024-11-24
10457,13012,1,14400,21011,2024-11-24
10458,11378,1,23800,32003,2024-11-24
10458,11378,2,29600,1005,2024-11-24
10458,11378,1,6300,37011,2024-11-24
10459,11260,1,11200,19014,2024-11-24
10459,11260,1,16200,47008,2024-11-24
10459,11260,1,19500,13013,2024-11-24
10459,11260,1,9700,3007,2024-11-24
10459,11260,1,17900,27004,2024-11-24
10459,11260,2,49200,24015,2024-11-24
10460,11244,1,9700,3010,2024-11-24
10460,11244,1,17900,27011,2024-11-24
10460,11244,2,25200,20002,2024-11-24
10460,11244,1,27800,6012,2024-11-24
10461,10410,1,8100,44004,2024-11-24
10461,10410,1,23800,32003,2024-11-24
10461,10410,2,62400,43002,2024-11-24
10461,10410,2,35800,27004,2024-11-24
10462,11904,1,18200,17002,2024-11-24
10462,11904,1,5800,10005,2024-11-24
10462,11904,2,12600,37003,2024-11-24
10462,11904,2,29600,1002,2024-11-24
10463,11281,1,22500,25007,2024-11-24
10463,11281,1,15800,2012,2024-11-24
10464,10980,2,31600,2002,2024-11-24
10464,10980,1,9700,3010,2024-11-24
10464,10980,1,19900,38007,2024-11-24
10464,10980,1,22500,25012,2024-11-24
10465,13351,1,23800,32003,2024-11-24
10465,13351,1,12100,34010,2024-11-24
10465,13351,1,28700,5004,2024-11-24
10465,13351,2,42000,26012,2024-11-24
10465,13351,1,14800,1002,2024-11-24
10465,13351,1,8800,11007,2024-11-24
10466,12874,1,6200,9007,2024-11-24
10466,12874,1,14900,40009,2024-11-24
10466,12874,3,47100,16011,2024-11-24
10466,12874,3,55800,39009,2024-11-24
10444,12320,1,23300,42012,2024-11-23
10445,10465,1,7400,29007,2024-11-23
10445,10465,1,21200,4002,2024-11-23
10446,12407,1,29800,15002,2024-11-23
10446,12407,2,34600,22015,2024-11-23
10446,12407,1,14800,1002,2024-11-23
10447,10648,1,8100,44004,2024-11-23
10448,10599,2,35800,27001,2024-11-23
10449,11333,2,16200,44005,2024-11-23
10449,11333,3,43200,21006,2024-11-23
10450,12380,1,18600,39005,2024-11-23
10450,12380,2,14800,29005,2024-11-23
10450,12380,1,29800,15014,2024-11-23
10450,12380,1,5800,10003,2024-11-23
10450,12380,1,18200,17002,2024-11-23
10450,12380,1,23300,42003,2024-11-23
10451,12792,1,15800,2012,2024-11-23
10452,11903,1,16200,47008,2024-11-23
10452,11903,3,53700,27015,2024-11-23
10452,11903,2,13800,31012,2024-11-23
10453,11834,1,14800,1011,2024-11-23
10453,11834,1,19400,49015,2024-11-23
10453,11834,1,19500,13005,2024-11-23
10453,11834,1,14800,1012,2024-11-23
10454,13203,1,17400,7004,2024-11-23
10454,13203,1,8100,44009,2024-11-23
10455,10304,1,23800,32003,2024-11-23
10455,10304,1,26500,33012,2024-11-23
10455,10304,3,67500,25003,2024-11-23
10455,10304,3,89400,15009,2024-11-23
10456,11574,2,14800,29005,2024-11-23
10442,11115,1,14900,40009,2024-11-22
10442,11115,1,6800,45006,2024-11-22
10442,11115,1,21200,4002,2024-11-22
10442,11115,2,16200,44005,2024-11-22
10442,11115,1,19900,38014,2024-11-22
10443,11497,1,24600,24015,2024-11-22
10443,11497,2,36400,17002,2024-11-22
10443,11497,2,55600,6009,2024-11-22
10443,11497,1,29800,15007,2024-11-22
10440,12254,1,23300,42001,2024-11-21
10440,12254,1,14800,1002,2024-11-21
10440,12254,1,31200,43003,2024-11-21
10440,12254,1,27800,6012,2024-11-21
10440,12254,1,31200,43005,2024-11-21
10440,12254,1,9700,3007,2024-11-21
10441,10018,1,19500,13013,2024-11-21
10430,10087,1,29800,15009,2024-11-20
10430,10087,3,54600,17002,2024-11-20
10431,12734,3,52200,7010,2024-11-20
10431,12734,1,6900,31007,2024-11-20
10431,12734,1,16100,28013,2024-11-20
10431,12734,1,9700,3002,2024-11-20
10431,12734,2,12400,9012,2024-11-20
10432,10950,3,52200,7010,2024-11-20
10433,10349,1,15700,16011,2024-11-20
10434,12445,1,31200,43003,2024-11-20
10434,12445,2,28800,21008,2024-11-20
10435,11343,1,31200,43014,2024-11-20
10435,11343,1,26500,33012,2024-11-20
10435,11343,1,18200,17004,2024-11-20
10435,11343,1,18600,39005,2024-11-20
10435,11343,3,43200,21006,2024-11-20
10435,11343,1,7400,29005,2024-11-20
10436,12556,1,21000,26012,2024-11-20
10436,12556,2,45000,25007,2024-11-20
10436,12556,1,19400,49015,2024-11-20
10437,13001,2,34600,48002,2024-11-20
10437,13001,2,13800,31007,2024-11-20
10437,13001,2,29800,40012,2024-11-20
10437,13001,1,19500,13010,2024-11-20
10437,13001,2,12400,9007,2024-11-20
10438,10637,2,24200,34012,2024-11-20
10438,10637,1,26500,33009,2024-11-20
10438,10637,2,34800,7008,2024-11-20
10438,10637,1,17900,27004,2024-11-20
10438,10637,2,17400,35003,2024-11-20
10438,10637,3,63000,26011,2024-11-20
10439,12397,1,8100,44011,2024-11-20
10439,12397,2,32200,28013,2024-11-20
10422,13119,1,26500,33012,2024-11-19
10422,13119,1,18200,17011,2024-11-19
10422,13119,1,17400,7004,2024-11-19
10422,13119,1,31200,43014,2024-11-19
10422,13119,1,9700,3009,2024-11-19
10423,11977,3,63300,18005,2024-11-19
10423,11977,2,31400,16006,2024-11-19
10423,11977,1,8200,12006,2024-11-19
10423,11977,1,14800,1005,2024-11-19
10424,10454,1,5500,36013,2024-11-19
10425,13249,1,14800,1012,2024-11-19
10425,13249,2,49200,24015,2024-11-19
10425,13249,2,39000,13005,2024-11-19
10425,13249,2,57400,5009,2024-11-19
10425,13249,1,14900,40012,2024-11-19
10426,11433,2,31400,16006,2024-11-19
10426,11433,1,22500,25012,2024-11-19
10427,13484,1,22500,25007,2024-11-19
10427,13484,2,16200,44005,2024-11-19
10427,13484,1,10300,23011,2024-11-19
10427,13484,2,29800,40012,2024-11-19
10428,12117,1,8700,35009,2024-11-19
10428,12117,2,42000,26015,2024-11-19
10428,12117,2,31400,16014,2024-11-19
10428,12117,1,18600,39009,2024-11-19
10429,12008,1,9700,3009,2024-11-19
10417,10110,3,73800,24011,2024-11-18
10418,13366,1,14900,40012,2024-11-18
10418,13366,3,26100,35003,2024-11-18
10419,11083,2,62400,43003,2024-11-18
10419,11083,2,17600,11007,2024-11-18
10420,10651,2,55600,6004,2024-11-18
10420,10651,1,15700,16010,2024-11-18
10420,10651,2,11000,36015,2024-11-18
10421,13260,2,45000,25007,2024-11-18
10421,13260,1,12100,34012,2024-11-18
10405,11565,2,24200,34005,2024-11-17
10405,11565,2,11600,10004,2024-11-17
10406,12922,2,39000,13005,2024-11-17
10406,12922,1,21100,18013,2024-11-17
10406,12922,1,23300,42003,2024-11-17
10406,12922,2,31400,16014,2024-11-17
10406,12922,2,34800,7008,2024-11-17
10406,12922,2,53000,33012,2024-11-17
10407,11000,1,17300,22006,2024-11-17
10407,11000,2,47600,32005,2024-11-17
10407,11000,1,8100,44011,2024-11-17
10408,10342,1,23300,42008,2024-11-17
10408,10342,1,16200,47008,2024-11-17
10409,11639,2,32400,47006,2024-11-17
10409,11639,1,6900,31004,2024-11-17
10409,11639,2,16200,44011,2024-11-17
10409,11639,1,18200,17001,2024-11-17
10410,11972,1,15800,46009,2024-11-17
10410,11972,3,73800,24010,2024-11-17
10410,11972,1,15800,2002,2024-11-17
10410,11972,1,18200,17001,2024-11-17
10411,11613,1,6300,37011,2024-11-17
10411,11613,2,42000,26015,2024-11-17
10411,11613,1,26500,33009,2024-11-17
10412,12465,2,31600,2012,2024-11-17
10412,12465,2,39800,38002,2024-11-17
10412,12465,2,57400,5009,2024-11-17
10412,12465,3,73800,24011,2024-11-17
10413,11591,1,19500,13010,2024-11-17
10413,11591,1,6300,37003,2024-11-17
10413,11591,1,19500,13013,2024-11-17
10413,11591,2,36400,17011,2024-11-17
10413,11591,1,16200,47001,2024-11-17
10414,12632,2,15200,30010,2024-11-17
10414,12632,1,22500,25004,2024-11-17
10414,12632,1,17300,48002,2024-11-17
10414,12632,2,15200,30015,2024-11-17
10414,12632,2,29800,40005,2024-11-17
10414,12632,1,15800,2002,2024-11-17
10415,10616,3,30900,23005,2024-11-17
10415,10616,2,34800,7005,2024-11-17
10416,11290,1,8700,35004,2024-11-17
10391,10491,1,15800,2002,2024-11-16
10391,10491,1,8100,44014,2024-11-16
10392,12954,1,19400,49014,2024-11-16
10392,12954,2,36400,17012,2024-11-16
10393,10315,1,17900,27011,2024-11-16
10393,10315,1,19900,38002,2024-11-16
10393,10315,3,86100,5009,2024-11-16
10393,10315,3,58500,13013,2024-11-16
10393,10315,2,34800,7007,2024-11-16
10394,12985,1,19400,49015,2024-11-16
10395,10563,1,19900,38007,2024-11-16
10395,10563,1,15700,16011,2024-11-16
10396,12800,1,6200,9012,2024-11-16
10396,12800,1,17400,7008,2024-11-16
10397,10193,2,17600,11007,2024-11-16
10397,10193,1,12100,34010,2024-11-16
10397,10193,1,18600,39015,2024-11-16
10397,10193,3,67500,25008,2024-11-16
10397,10193,1,21100,18005,2024-11-16
10397,10193,1,23800,32005,2024-11-16
10398,12580,1,17900,27006,2024-11-16
10398,12580,2,16200,44009,2024-11-16
10398,12580,2,13800,31007,2024-11-16
10398,12580,2,38800,49014,2024-11-16
10398,12580,1,14800,1012,2024-11-16
10398,12580,1,14900,40011,2024-11-16
10399,12756,1,6200,9007,2024-11-16
10399,12756,1,6900,31011,2024-11-16
